id,title,artist,emoji,choices_json,answer_idx,preview_1s_url,preview_3s_url,preview_5s_url,context_hint,facts_json,pack,year,tv_movie_ref
sp_0267,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,🎵✨🎧,"[""Casey Jones - 2001 Remaster — Grateful Dead"", ""(You Make Me Feel Like) A Natural Woman — Aretha Franklin"", ""Signed, Sealed, Delivered (I'm Yours) — Stevie Wonder"", ""Party In The U.S.A. — Miley Cyrus""]",2,,,,"From 'Signed, Sealed And Delivered' (1970)","[""From album: Signed, Sealed And Delivered"", ""Release year: 1970""]",Playlist Import,1970,
sp_0268,Twist And Shout - Remastered 2009,The Beatles,🎵✨,"[""With Or Without You - Remastered 2007 — U2"", ""Saturday in the Park - 2002 Remaster — Chicago"", ""Twist And Shout - Remastered 2009 — The Beatles"", ""Dani California — Red Hot Chili Peppers""]",2,,,,From 'Please Please Me (Remastered)' (1963),"[""From album: Please Please Me (Remastered)"", ""Release year: 1963"", ""Spotify popularity: 76/100""]",Playlist Import,1963,
sp_0269,Stand by Me,Otis Redding,🎵✨🎧,"[""(Don't Fear) The Reaper — Blue Öyster Cult"", ""Holiday / Boulevard of Broken Dreams — Green Day"", ""Stand by Me — Otis Redding"", ""The Fresh Prince of Bel-Air — DJ Jazzy Jeff & The Fresh Prince""]",2,,,,From 'Pain in My Heart' (1964),"[""From album: Pain in My Heart"", ""Release year: 1964"", ""Spotify popularity: 66/100""]",Playlist Import,1964,
sp_0270,Titanium (feat. Sia),"David Guetta, Sia",🎵✨🎧,"[""Purple Haze — Jimi Hendrix"", ""Timber — Pitbull, Kesha"", ""Titanium (feat. Sia) — David Guetta, Sia"", ""Runnin' With The Devil — Van Halen""]",2,,,,From 'Nothing but the Beat' (2011),"[""From album: Nothing but the Beat"", ""Release year: 2011"", ""Spotify popularity: 58/100""]",Playlist Import,2011,
sp_0271,Ice Ice Baby,Vanilla Ice,🎵✨🎧,"[""Fly Like An Eagle — Steve Miller Band"", ""Ice Ice Baby — Vanilla Ice"", ""Walk On the Wild Side — Lou Reed"", ""Drop It Like It's Hot — Snoop Dogg, Pharrell Williams""]",1,,,,From 'Vanilla Ice Is Back! - Hip Hop Classics' (2008),"[""From album: Vanilla Ice Is Back! - Hip Hop Classics"", ""Release year: 2008"", ""Spotify popularity: 72/100""]",Playlist Import,2008,
sp_0272,For What It's Worth,Buffalo Springfield,🎵✨🎧,"[""For What It's Worth — Buffalo Springfield"", ""I Want To Hold Your Hand - Remastered 2015 — The Beatles"", ""Ride Wit Me — Nelly, City Spud"", ""Single Ladies (Put a Ring on It) — Beyoncé""]",0,,,,From 'Buffalo Springfield' (1966),"[""From album: Buffalo Springfield"", ""Release year: 1966"", ""Spotify popularity: 81/100""]",Playlist Import,1966,
sp_0273,Hello,Lionel Richie,🎵✨,"[""Rude (Acoustic) — MAGIC!"", ""Say So — Doja Cat"", ""Hello — Lionel Richie"", ""Good Vibrations - Remastered 2001 — The Beach Boys""]",2,,,,From 'Can't Slow Down' (1983),"[""From album: Can't Slow Down"", ""Release year: 1983"", ""Spotify popularity: 59/100""]",Playlist Import,1983,
sp_0274,All Night Long (All Night) - Single Version,Lionel Richie,🌙,"[""Sweet Child O' Mine — Guns N' Roses"", ""Party In The U.S.A. — Miley Cyrus"", ""Karma Chameleon — Culture Club"", ""All Night Long (All Night) - Single Version — Lionel Richie""]",3,,,,From 'The Definitive Collection' (2003),"[""From album: The Definitive Collection"", ""Release year: 2003"", ""Spotify popularity: 64/100""]",Playlist Import,2003,
sp_0275,We Didn't Start the Fire,Billy Joel,🔥,"[""Keep on Loving You — REO Speedwagon"", ""California Gurls — Katy Perry, Snoop Dogg"", ""We Didn't Start the Fire — Billy Joel"", ""Baby Got Back — Sir Mix-A-Lot""]",2,,,,From 'Storm Front' (1989),"[""From album: Storm Front"", ""Release year: 1989"", ""Spotify popularity: 79/100""]",Playlist Import,1989,
sp_0276,Greased Lightnin' - From “Grease” Soundtrack,"John Travolta, Jeff Conaway",🎵✨🎧,"[""Signed, Sealed, Delivered (I'm Yours) — Stevie Wonder"", ""Greased Lightnin' - From “Grease” Soundtrack — John Travolta, Jeff Conaway"", ""Who Are You — The Who"", ""Under Pressure - Remastered 2011 — Queen, David Bowie""]",1,,,,From 'Grease (Deluxe Edition)' (2003),"[""From album: Grease (Deluxe Edition)"", ""Release year: 2003""]",Playlist Import,2003,
sp_0277,Shout,The Isley Brothers,🎵✨,"[""Casey Jones - 2001 Remaster — Grateful Dead"", ""Saturday in the Park - 2002 Remaster — Chicago"", ""Shout — The Isley Brothers"", ""Love Runs Out — OneRepublic""]",2,,,,From 'Pure... '50s' (2012),"[""From album: Pure... '50s"", ""Release year: 2012"", ""Spotify popularity: 52/100""]",Playlist Import,2012,
sp_0278,Yeah!,"USHER, Lil Jon, Ludacris",🎵✨,"[""Mr. Blue Sky — Electric Light Orchestra"", ""HUMBLE. — Kendrick Lamar"", ""Yeah! — USHER, Lil Jon, Ludacris"", ""Fireball (feat. John Ryan) — Pitbull, John Ryan""]",2,,,,From 'Yeah!' (2004),"[""From album: Yeah!"", ""Release year: 2004"", ""Spotify popularity: 2/100""]",Playlist Import,2004,
sp_0279,Tiny Dancer,Elton John,🎵✨,"[""Baby Got Back — Sir Mix-A-Lot"", ""Ice Ice Baby — Vanilla Ice"", ""My Generation - Mono Version — The Who"", ""Tiny Dancer — Elton John""]",3,,,,From 'Madman Across The Water' (1971),"[""From album: Madman Across The Water"", ""Release year: 1971"", ""Spotify popularity: 79/100""]",Playlist Import,1971,
sp_0280,Brick House,Commodores,🎵✨🎧,"[""Teenage Dream — Katy Perry"", ""Brick House — Commodores"", ""Another One Bites The Dust - Remastered 2011 — Queen"", ""Jump — Van Halen""]",1,,,,From 'Commodores' (1977),"[""From album: Commodores"", ""Release year: 1977"", ""Spotify popularity: 68/100""]",Playlist Import,1977,
sp_0281,Y.M.C.A. - Single Version,Village People,🎵✨,"[""Y.M.C.A. - Single Version — Village People"", ""Let's Groove — Earth, Wind & Fire"", ""Promiscuous — Nelly Furtado, Timbaland"", ""House of the Rising Sun — The Animals""]",0,,,,From 'The Casablanca Records Story' (1994),"[""From album: The Casablanca Records Story"", ""Release year: 1994""]",Playlist Import,1994,
sp_0282,Come As You Are,Nirvana,🎵✨🎧,"[""Come As You Are — Nirvana"", ""Fat Bottomed Girls - Remastered 2011 — Queen"", ""Closer — The Chainsmokers, Halsey"", ""Thinking out Loud — Ed Sheeran""]",0,,,,From 'Nevermind (Remastered)' (1991),"[""From album: Nevermind (Remastered)"", ""Release year: 1991"", ""Spotify popularity: 80/100""]",Playlist Import,1991,
sp_0283,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",🎵✨,"[""Monday, Monday - Single Version — The Mamas & The Papas"", ""TiK ToK — Kesha"", ""Ain't No Mountain High Enough — Marvin Gaye, Tammi Terrell"", ""Redbone — Childish Gambino""]",2,,,,From 'United' (1967),"[""From album: United"", ""Release year: 1967"", ""Spotify popularity: 1/100""]",Playlist Import,1967,
sp_0284,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,🎵✨,"[""Sherry — Frankie Valli & The Four Seasons"", ""Moondance - 2013 Remaster — Van Morrison"", ""I Don't Want to Miss a Thing - From the Touchstone film, \""Armageddon\"" — Aerosmith"", ""La Grange - 2005 Remaster — ZZ Top""]",2,,,,From 'I Don't Want To Miss A Thing' (1998),"[""From album: I Don't Want To Miss A Thing"", ""Release year: 1998"", ""Spotify popularity: 3/100""]",Playlist Import,1998,
sp_0285,867-5309 / Jenny (Rerecorded),Tommy Tutone,🎵✨,"[""Survivor — Destiny's Child"", ""American Pie — Don McLean"", ""Moves Like Jagger - Studio Recording From \""The Voice\"" Performance — Maroon 5, Christina Aguilera"", ""867-5309 / Jenny (Rerecorded) — Tommy Tutone""]",3,,,,From '867-5309 / Jenny (Rerecorded)' (2008),"[""From album: 867-5309 / Jenny (Rerecorded)"", ""Release year: 2008"", ""Spotify popularity: 41/100""]",Playlist Import,2008,
sp_0286,Drop It Like It's Hot,"Snoop Dogg, Pharrell Williams",☀️,"[""Drop It Like It's Hot — Snoop Dogg, Pharrell Williams"", ""One Way Or Another - Remastered 2001 — Blondie"", ""Smells Like Teen Spirit — Nirvana"", ""My House — Flo Rida""]",0,,,,From 'R&G (Rhythm & Gangsta): The Masterpiece' (2004),"[""From album: R&G (Rhythm & Gangsta): The Masterpiece"", ""Release year: 2004"", ""Spotify popularity: 78/100""]",Playlist Import,2004,
sp_0287,Call Me Maybe,Carly Rae Jepsen,📞,"[""Come Sail Away — Styx"", ""Call Me Maybe — Carly Rae Jepsen"", ""Shout — The Isley Brothers"", ""Party In The U.S.A. — Miley Cyrus""]",1,,,,From 'Kiss (Deluxe)' (2012),"[""From album: Kiss (Deluxe)"", ""Release year: 2012"", ""Spotify popularity: 75/100""]",Playlist Import,2012,
sp_0288,Proud Mary,Tina Turner,🎵✨🎧,"[""Rock And Roll All Nite — KISS"", ""Blurred Lines — Robin Thicke, T.I., Pharrell Williams"", ""Proud Mary — Tina Turner"", ""Beat It — Michael Jackson""]",2,,,,From 'What's Love Got to Do with It?' (1993),"[""From album: What's Love Got to Do with It?"", ""Release year: 1993"", ""Spotify popularity: 68/100""]",Playlist Import,1993,
sp_0289,What's Love Got to Do with It,Tina Turner,❤️,"[""What's Love Got to Do with It — Tina Turner"", ""Seven Nation Army — The White Stripes"", ""Uptown Girl — Billy Joel"", ""Achy Breaky Heart — Billy Ray Cyrus""]",0,,,,From 'What's Love Got to Do with It?' (1993),"[""From album: What's Love Got to Do with It?"", ""Release year: 1993"", ""Spotify popularity: 70/100""]",Playlist Import,1993,
sp_0290,Build Me Up Buttercup,The Foundations,🎵✨🎧,"[""Build Me Up Buttercup — The Foundations"", ""Barracuda — Heart"", ""Just the Way You Are — Bruno Mars"", ""Another One Bites The Dust - Remastered 2011 — Queen""]",0,,,,From 'Build Me Up Buttercup (The Complete Pye Collection)' (1968),"[""From album: Build Me Up Buttercup (The Complete Pye Collection)"", ""Release year: 1968""]",Playlist Import,1968,
sp_0291,Low Rider,War,🎵✨,"[""Learn to Fly — Foo Fighters"", ""Low Rider — War"", ""Starman - 2012 Remaster — David Bowie"", ""My Generation - Mono Version — The Who""]",1,,,,From 'Tonight Show: The Men Are Singin&apos;' (2012),"[""From album: Tonight Show: The Men Are Singin&apos;"", ""Release year: 2012""]",Playlist Import,2012,
sp_0292,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",🎵✨,"[""Bang Bang — Jessie J, Ariana Grande, Nicki Minaj"", ""Viva La Vida — Coldplay"", ""You're So Vain — Carly Simon"", ""Barracuda — Heart""]",0,,,,From 'Sweet Talker (Deluxe Version)' (2014),"[""From album: Sweet Talker (Deluxe Version)"", ""Release year: 2014"", ""Spotify popularity: 82/100""]",Playlist Import,2014,
sp_0293,Teenage Dream,Katy Perry,🎵✨,"[""On the Road Again - Live at Austin, Texas - Fall 1979 — Willie Nelson"", ""Teenage Dream — Katy Perry"", ""Another Brick In The Wall, Pt. 2 - 2011 Remastered Version — Pink Floyd"", ""Knee Deep (feat. Jimmy Buffett) — Zac Brown Band, Jimmy Buffett""]",1,,,,From 'Teenage Dream' (2010),"[""From album: Teenage Dream"", ""Release year: 2010"", ""Spotify popularity: 77/100""]",Playlist Import,2010,
sp_0294,Fireball (feat. John Ryan),"Pitbull, John Ryan",🎵✨,"[""Renegade — Styx"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper"", ""Keep on Loving You — REO Speedwagon"", ""Fireball (feat. John Ryan) — Pitbull, John Ryan""]",3,,,,From 'Globalization' (2014),"[""From album: Globalization"", ""Release year: 2014"", ""Spotify popularity: 82/100""]",Playlist Import,2014,
sp_0295,Starships,Nicki Minaj,🎵✨,"[""Band On The Run - Remastered 2010 — Paul McCartney, Wings"", ""Starships — Nicki Minaj"", ""California Gurls — Katy Perry, Snoop Dogg"", ""Take on Me — a-ha""]",1,,,,From 'Pink Friday ... Roman Reloaded (Deluxe)' (2012),"[""From album: Pink Friday ... Roman Reloaded (Deluxe)"", ""Release year: 2012"", ""Spotify popularity: 60/100""]",Playlist Import,2012,
sp_0296,Renegades,X Ambassadors,🎵✨,"[""Everybody (Backstreet's Back) - Radio Edit — Backstreet Boys"", ""I Will Survive - Single Version — Gloria Gaynor"", ""Love Runs Out — OneRepublic"", ""Renegades — X Ambassadors""]",3,,,,From 'VHS' (2015),"[""From album: VHS"", ""Release year: 2015"", ""Spotify popularity: 78/100""]",Playlist Import,2015,
sp_0297,Surfin' U.S.A. - Remastered 2001,The Beach Boys,🎵✨,"[""Dreams - 2004 Remaster — Fleetwood Mac"", ""Airplanes (feat. Hayley Williams of Paramore) — B.o.B, Hayley Williams"", ""Surfin' U.S.A. - Remastered 2001 — The Beach Boys"", ""The Sound of Silence — Simon & Garfunkel""]",2,,,,From 'Surfin' USA (Remastered)' (1963),"[""From album: Surfin' USA (Remastered)"", ""Release year: 1963"", ""Spotify popularity: 74/100""]",Playlist Import,1963,
sp_0298,I Want To Hold Your Hand - Remastered 2015,The Beatles,🎵✨,"[""Sweet Caroline — Neil Diamond"", ""I Want To Hold Your Hand - Remastered 2015 — The Beatles"", ""Three Little Birds — Bob Marley & The Wailers"", ""Signed, Sealed, Delivered (I'm Yours) — Stevie Wonder""]",1,,,,From '1 (Remastered)' (2000),"[""From album: 1 (Remastered)"", ""Release year: 2000"", ""Spotify popularity: 66/100""]",Playlist Import,2000,
sp_0299,"Monday, Monday - Single Version",The Mamas & The Papas,🎵✨🎧,"[""Monday, Monday - Single Version — The Mamas & The Papas"", ""Firework — Katy Perry"", ""Party In The U.S.A. — Miley Cyrus"", ""Baby Got Back — Sir Mix-A-Lot""]",0,,,,From 'If You Can Believe Your Eyes & Ears' (1966),"[""From album: If You Can Believe Your Eyes & Ears"", ""Release year: 1966"", ""Spotify popularity: 65/100""]",Playlist Import,1966,
sp_0300,"Sugar, Sugar",The Archies,🎵✨,"[""Welcome To The Jungle — Guns N' Roses"", ""Rock And Roll All Nite — KISS"", ""Sugar, Sugar — The Archies"", ""Footloose - From \""Footloose\"" Soundtrack — Kenny Loggins""]",2,,,,"From 'Sugar, Sugar' (2007)","[""From album: Sugar, Sugar"", ""Release year: 2007"", ""Spotify popularity: 59/100""]",Playlist Import,2007,
sp_0301,Celebration - Single Version,Kool & The Gang,🎵✨🎧,"[""Celebration - Single Version — Kool & The Gang"", ""Long Cool Woman (In a Black Dress) - 1999 Remaster — The Hollies"", ""Sweet Home Alabama — Lynyrd Skynyrd"", ""Blitzkrieg Bop - 2001 Remastered Version — Ramones""]",0,,,,From 'Celebration / Morning Star' (2009),"[""From album: Celebration / Morning Star"", ""Release year: 2009"", ""Spotify popularity: 52/100""]",Playlist Import,2009,
sp_0302,Fame - 2007 Remaster,David Bowie,🎵✨🎧,"[""You Give Love A Bad Name — Bon Jovi"", ""Dream On — Aerosmith"", ""Fame - 2007 Remaster — David Bowie"", ""House of the Rising Sun — The Animals""]",2,,,,From 'Young Americans (2007 Remaster)' (1975),"[""From album: Young Americans (2007 Remaster)"", ""Release year: 1975""]",Playlist Import,1975,
sp_0303,Sherry,Frankie Valli & The Four Seasons,🎵✨🎧,"[""Highway to Hell — AC/DC"", ""Sweet Home Alabama — Lynyrd Skynyrd"", ""Dream On — Aerosmith"", ""Sherry — Frankie Valli & The Four Seasons""]",3,,,,From 'The Very Best of Frankie Valli & The 4 Seasons' (2003),"[""From album: The Very Best of Frankie Valli & The 4 Seasons"", ""Release year: 2003"", ""Spotify popularity: 54/100""]",Playlist Import,2003,
sp_0304,"December, 1963 (Oh What a Night!)",The Four Seasons,🌙,"[""Born in the U.S.A. — Bruce Springsteen"", ""We Are Never Ever Getting Back Together — Taylor Swift"", ""Love Runs Out — OneRepublic"", ""December, 1963 (Oh What a Night!) — The Four Seasons""]",3,,,,From 'The Very Best of Frankie Valli & The 4 Seasons' (2003),"[""From album: The Very Best of Frankie Valli & The 4 Seasons"", ""Release year: 2003"", ""Spotify popularity: 60/100""]",Playlist Import,2003,
sp_0305,Night Fever - 2007 Remastered Version Saturday Night Fever,Bee Gees,🌙,"[""Night Fever - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""Royals — Lorde"", ""Photograph — Nickelback"", ""Mamma Mia — ABBA""]",0,,,,From 'Saturday Night Fever [The Original Movie Soundtrack]' (1978),"[""From album: Saturday Night Fever [The Original Movie Soundtrack]"", ""Release year: 1978""]",Playlist Import,1978,
sp_0306,My Sharona,The Knack,🎵✨,"[""Tiny Dancer — Elton John"", ""My Sharona — The Knack"", ""Straight Outta Compton — N.W.A."", ""Stairway to Heaven - 1990 Remaster — Led Zeppelin""]",1,,,,From 'Get The Knack' (1979),"[""From album: Get The Knack"", ""Release year: 1979"", ""Spotify popularity: 72/100""]",Playlist Import,1979,
sp_0307,Hot Stuff,Donna Summer,☀️,"[""Drop It Like It's Hot — Snoop Dogg, Pharrell Williams"", ""Y.M.C.A. - Single Version — Village People"", ""Jolene — Dolly Parton"", ""Hot Stuff — Donna Summer""]",3,,,,From 'The Dance Collection' (1987),"[""From album: The Dance Collection"", ""Release year: 1987"", ""Spotify popularity: 48/100""]",Playlist Import,1987,
sp_0308,Call Me,Blondie,📞,"[""ABC — The Jackson 5"", ""Call Me — Blondie"", ""A Little Party Never Killed Nobody (All We Got) — Fergie, Q-Tip, GoonRock"", ""SICKO MODE — Travis Scott""]",1,,,,From 'Call Me' (2004),"[""From album: Call Me"", ""Release year: 2004"", ""Spotify popularity: 75/100""]",Playlist Import,2004,
sp_0309,Down Under,Men At Work,🎵✨,"[""Down Under — Men At Work"", ""A Little Party Never Killed Nobody (All We Got) — Fergie, Q-Tip, GoonRock"", ""Imagine - Remastered 2010 — John Lennon"", ""Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini — Brian Hyland""]",0,,,,From 'The Best Of Men At Work: Contraband' (1996),"[""From album: The Best Of Men At Work: Contraband"", ""Release year: 1996"", ""Spotify popularity: 69/100""]",Playlist Import,1996,
sp_0310,Survivor,Destiny's Child,🎵✨🎧,"[""Sweet Child O' Mine — Guns N' Roses"", ""Shout — The Isley Brothers"", ""Black Betty — Ram Jam"", ""Survivor — Destiny's Child""]",3,,,,From 'Survivor' (2001),"[""From album: Survivor"", ""Release year: 2001"", ""Spotify popularity: 70/100""]",Playlist Import,2001,
sp_0311,I'll Make Love To You,Boyz II Men,❤️,"[""I'll Make Love To You — Boyz II Men"", ""Tom Sawyer — Rush"", ""Bohemian Rhapsody - Remastered 2011 — Queen"", ""Stairway to Heaven - 1990 Remaster — Led Zeppelin""]",0,,,,From 'II' (1994),"[""From album: II"", ""Release year: 1994"", ""Spotify popularity: 62/100""]",Playlist Import,1994,
sp_0312,Achy Breaky Heart,Billy Ray Cyrus,❤️,"[""Fat Bottomed Girls - Remastered 2011 — Queen"", ""Achy Breaky Heart — Billy Ray Cyrus"", ""Free Fallin' — Tom Petty"", ""Love Train — The O'Jays""]",1,,,,From 'Some Gave All' (1992),"[""From album: Some Gave All"", ""Release year: 1992"", ""Spotify popularity: 69/100""]",Playlist Import,1992,
sp_0313,Push It,Salt-N-Pepa,🎵✨🎧,"[""Me and Bobby McGee — Janis Joplin"", ""I Will Always Love You — Whitney Houston"", ""Push It — Salt-N-Pepa"", ""Stayin' Alive - 2007 Remastered Version Saturday Night Fever — Bee Gees""]",2,,,,"From 'Hot, Cool & Vicious' (1986)","[""From album: Hot, Cool & Vicious"", ""Release year: 1986"", ""Spotify popularity: 1/100""]",Playlist Import,1986,
sp_0314,I Believe I Can Fly,R. Kelly,🎵✨,"[""I Heard It Through The Grapevine — Marvin Gaye"", ""If I Ain't Got You — Alicia Keys"", ""Walk On the Wild Side — Lou Reed"", ""I Believe I Can Fly — R. Kelly""]",3,,,,From 'R.' (1998),"[""From album: R."", ""Release year: 1998""]",Playlist Import,1998,
sp_0315,Ignition - Remix,R. Kelly,🎵✨,"[""Ignition - Remix — R. Kelly"", ""SICKO MODE — Travis Scott"", ""Stayin' Alive - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""Moves Like Jagger - Studio Recording From \""The Voice\"" Performance — Maroon 5, Christina Aguilera""]",0,,,,From 'The Essential R. Kelly' (2014),"[""From album: The Essential R. Kelly"", ""Release year: 2014"", ""Spotify popularity: 60/100""]",Playlist Import,2014,
sp_0316,If I Ain't Got You,Alicia Keys,🎵✨,"[""Party In The U.S.A. — Miley Cyrus"", ""If I Ain't Got You — Alicia Keys"", ""My Sharona — The Knack"", ""Like a Prayer — Madonna""]",1,,,,From 'The Diary Of Alicia Keys' (2003),"[""From album: The Diary Of Alicia Keys"", ""Release year: 2003"", ""Spotify popularity: 83/100""]",Playlist Import,2003,
sp_0317,Dancing Queen,ABBA,👑,"[""All About That Bass — Meghan Trainor"", ""Dancing Queen — ABBA"", ""Night Fever - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""I Think I Love You — The Partridge Family""]",1,,,,From 'Arrival' (1976),"[""From album: Arrival"", ""Release year: 1976"", ""Spotify popularity: 4/100""]",Playlist Import,1976,
sp_0318,Hey Ya!,Outkast,🎵✨,"[""Johnny B. Goode - Single Version — Chuck Berry"", ""Break My Stride — Matthew Wilder"", ""Fuck Tha Police — N.W.A."", ""Hey Ya! — Outkast""]",3,,,,From 'The Way You Move / Hey Ya!' (2003),"[""From album: The Way You Move / Hey Ya!"", ""Release year: 2003"", ""Spotify popularity: 59/100""]",Playlist Import,2003,
sp_0319,This Love,Maroon 5,❤️,"[""This Love — Maroon 5"", ""Juke Box Hero — Foreigner"", ""Once In a While — Timeflies"", ""Holiday / Boulevard of Broken Dreams — Green Day""]",0,,,,From 'Songs About Jane' (2002),"[""From album: Songs About Jane"", ""Release year: 2002"", ""Spotify popularity: 63/100""]",Playlist Import,2002,
sp_0320,Umbrella,"Rihanna, JAY-Z",🎵✨,"[""Wannabe — Spice Girls"", ""Umbrella — Rihanna, JAY-Z"", ""Who Are You — The Who"", ""I Want To Hold Your Hand - Remastered 2015 — The Beatles""]",1,,,,From 'Good Girl Gone Bad: Reloaded' (2008),"[""From album: Good Girl Gone Bad: Reloaded"", ""Release year: 2008"", ""Spotify popularity: 84/100""]",Playlist Import,2008,
sp_0321,Hotline Bling,Drake,🎵✨🎧,"[""Tom Sawyer — Rush"", ""Black or White - Single Version — Michael Jackson"", ""Hotline Bling — Drake"", ""Crazy — Gnarls Barkley""]",2,,,,From 'Views' (2016),"[""From album: Views"", ""Release year: 2016""]",Playlist Import,2016,
sp_0322,One Dance,"Drake, Wizkid, Kyla",🕺,"[""Lose Yourself — Eminem"", ""One Dance — Drake, Wizkid, Kyla"", ""Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers] — Daft Punk, Pharrell Williams, Nile Rodgers"", ""Without Me — Halsey""]",1,,,,From 'Views' (2016),"[""From album: Views"", ""Release year: 2016"", ""Spotify popularity: 2/100""]",Playlist Import,2016,
sp_0323,Waterfalls,TLC,🎵✨🎧,"[""Crazy — Gnarls Barkley"", ""Knee Deep (feat. Jimmy Buffett) — Zac Brown Band, Jimmy Buffett"", ""Moves Like Jagger - Studio Recording From \""The Voice\"" Performance — Maroon 5, Christina Aguilera"", ""Waterfalls — TLC""]",3,,,,From 'Crazysexycool' (1994),"[""From album: Crazysexycool"", ""Release year: 1994"", ""Spotify popularity: 76/100""]",Playlist Import,1994,
sp_0324,Blitzkrieg Bop - 2001 Remastered Version,Ramones,🎵✨🎧,"[""Blitzkrieg Bop - 2001 Remastered Version — Ramones"", ""Bridge Over Troubled Water — Simon & Garfunkel"", ""Fireflies — Owl City"", ""Casey Jones - 2001 Remaster — Grateful Dead""]",0,,,,From 'Ramones (Expanded)' (1976),"[""From album: Ramones (Expanded)"", ""Release year: 1976"", ""Spotify popularity: 1/100""]",Playlist Import,1976,
sp_0325,Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Basic Radio,Scatman John,🎵✨,"[""Pumped Up Kicks — Foster The People"", ""Fuck Tha Police — N.W.A."", ""Escape (The Pina Colada Song) — Rupert Holmes"", ""Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Basic Radio — Scatman John""]",3,,,,From 'Scatman' (1999),"[""From album: Scatman"", ""Release year: 1999""]",Playlist Import,1999,
sp_0326,I Got You (I Feel Good),James Brown & The Famous Flames,🎵✨,"[""Mr. Blue Sky — Electric Light Orchestra"", ""I Got You (I Feel Good) — James Brown & The Famous Flames"", ""Umbrella — Rihanna, JAY-Z"", ""What A Wonderful World — Louis Armstrong""]",1,,,,From 'I Got You (I Feel Good)' (1966),"[""From album: I Got You (I Feel Good)"", ""Release year: 1966""]",Playlist Import,1966,
sp_0327,Spirit in the Sky,Norman Greenbaum,🎵✨,"[""Spirit in the Sky — Norman Greenbaum"", ""Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Basic Radio — Scatman John"", ""Take It on the Run — REO Speedwagon"", ""Under the Bridge — Red Hot Chili Peppers""]",0,,,,From 'Music From The Motion Picture Michael' (1996),"[""From album: Music From The Motion Picture Michael"", ""Release year: 1996"", ""Spotify popularity: 3/100""]",Playlist Import,1996,
sp_0328,Photograph,Nickelback,🎵✨🎧,"[""Runnin' With The Devil — Van Halen"", ""White Rabbit — Jefferson Airplane"", ""Back In Black — AC/DC"", ""Photograph — Nickelback""]",3,,,,From 'All the Right Reasons (Special Edition)' (2005),"[""From album: All the Right Reasons (Special Edition)"", ""Release year: 2005"", ""Spotify popularity: 48/100""]",Playlist Import,2005,
sp_0329,"On the Road Again - Live at Austin, Texas - Fall 1979",Willie Nelson,🚗,"[""On the Road Again - Live at Austin, Texas - Fall 1979 — Willie Nelson"", ""Low Rider — War"", ""(I Can't Get No) Satisfaction - Mono Version / Remastered 2002 — The Rolling Stones"", ""All About That Bass — Meghan Trainor""]",0,,,,From 'The Essential Willie Nelson' (2015),"[""From album: The Essential Willie Nelson"", ""Release year: 2015"", ""Spotify popularity: 44/100""]",Playlist Import,2015,
sp_0330,Blank Space,Taylor Swift,🚀,"[""Fortunate Son — Creedence Clearwater Revival"", ""Jack & Diane — John Mellencamp"", ""Blank Space — Taylor Swift"", ""Build Me Up Buttercup — The Foundations""]",2,,,,From '1989 (Deluxe Edition)' (2014),"[""From album: 1989 (Deluxe Edition)"", ""Release year: 2014"", ""Spotify popularity: 53/100""]",Playlist Import,2014,
sp_0331,Shake It Off,Taylor Swift,🎵✨,"[""Bennie And The Jets - Remastered 2014 — Elton John"", ""Titanium (feat. Sia) — David Guetta, Sia"", ""American Idiot — Green Day"", ""Shake It Off — Taylor Swift""]",3,,,,From '1989 (Deluxe Edition)' (2014),"[""From album: 1989 (Deluxe Edition)"", ""Release year: 2014"", ""Spotify popularity: 53/100""]",Playlist Import,2014,
sp_0332,We Are Never Ever Getting Back Together,Taylor Swift,🎵✨,"[""Call Me Maybe — Carly Rae Jepsen"", ""Crank That (Soulja Boy) — Soulja Boy"", ""Go Your Own Way - 2004 Remaster — Fleetwood Mac"", ""We Are Never Ever Getting Back Together — Taylor Swift""]",3,,,,From 'Red' (2012),"[""From album: Red"", ""Release year: 2012"", ""Spotify popularity: 68/100""]",Playlist Import,2012,
sp_0333,Despacito,"Luis Fonsi, Daddy Yankee",🎵✨,"[""Good Vibrations - Remastered 2001 — The Beach Boys"", ""Despacito — Luis Fonsi, Daddy Yankee"", ""rockstar (feat. 21 Savage) — Post Malone, 21 Savage"", ""What A Wonderful World — Louis Armstrong""]",1,,,,From 'VIDA' (2019),"[""From album: VIDA"", ""Release year: 2019"", ""Spotify popularity: 83/100""]",Playlist Import,2019,
