id,title,artist,emoji,choices_json,answer_idx,preview_1s_url,preview_3s_url,preview_5s_url,context_hint,facts_json,pack,year,tv_movie_ref,spotify_url
sp_0229,Wish You Were Here,Pink Floyd,🎵✨,"[""California Dreamin' — The Mamas & The Papas"", ""Wish You Were Here — Pink Floyd"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper"", ""Born to Run — Bruce Springsteen""]",1,,,,From 'Wish You Were Here' (1975),"[""From album: Wish You Were Here"", ""Release year: 1975"", ""Spotify popularity: 82/100""]",Playlist Import,1975,,https://open.spotify.com/track/6mFkJmJqdDVQ1REhVfGgd1
sp_0230,Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",🎵✨🎧,"[""Rolling in the Deep — Adele"", ""Just Give Me a Reason (feat. Nate Ruess) — P!nk, Nate Ruess"", ""Timber — Pitbull, Kesha"", ""Alone — Heart""]",1,,,,From 'The Truth About Love' (2012),"[""From album: The Truth About Love"", ""Release year: 2012"", ""Spotify popularity: 1/100""]",Playlist Import,2012,,https://open.spotify.com/track/4VC5nFbYO4avKksJ9jN4pY
sp_0231,White Rabbit,Jefferson Airplane,🎵✨,"[""White Rabbit — Jefferson Airplane"", ""Night Fever - 2007 Remastered Version Saturday Night Fever — Bee Gees"", ""Blinding Lights — The Weeknd"", ""Back In Black — AC/DC""]",0,,,,From 'Surrealistic Pillow' (1967),"[""From album: Surrealistic Pillow"", ""Release year: 1967"", ""Spotify popularity: 69/100""]",Playlist Import,1967,,https://open.spotify.com/track/4vpeKl0vMGdAXpZiQB2Dtd
sp_0232,How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version),Bee Gees,❤️🌙,"[""Cocaine — Eric Clapton"", ""How Deep Is Your Love (2007 Remastered Saturday Night Fever LP Version) — Bee Gees"", ""Casey Jones - 2001 Remaster — Grateful Dead"", ""Firework — Katy Perry""]",1,,,,From 'Saturday Night Fever [The Original Movie Soundtrack]' (1978),"[""From album: Saturday Night Fever [The Original Movie Soundtrack]"", ""Release year: 1978""]",Playlist Import,1978,,https://open.spotify.com/track/1gIKd24bixkgYzuxse32oR
sp_0233,Go Your Own Way - 2004 Remaster,Fleetwood Mac,🎵✨🎧,"[""Go Your Own Way - 2004 Remaster — Fleetwood Mac"", ""Drunk in Love (feat. JAY-Z) — Beyoncé, JAY-Z"", ""Back In Black — AC/DC"", ""On the Road Again - Live at Austin, Texas - Fall 1979 — Willie Nelson""]",0,,,,From 'Rumours' (1977),"[""From album: Rumours"", ""Release year: 1977"", ""Spotify popularity: 83/100""]",Playlist Import,1977,,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
sp_0234,Dreams - 2004 Remaster,Fleetwood Mac,🎵✨,"[""Gucci Gang — Lil Pump"", ""Havana (feat. Young Thug) — Camila Cabello, Young Thug"", ""Uptown Girl — Billy Joel"", ""Dreams - 2004 Remaster — Fleetwood Mac""]",3,,,,From 'Rumours (Super Deluxe)' (1977),"[""From album: Rumours (Super Deluxe)"", ""Release year: 1977"", ""Spotify popularity: 91/100""]",Playlist Import,1977,,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
sp_0235,Airplanes (feat. Hayley Williams of Paramore),"B.o.B, Hayley Williams",🎵✨,"[""Shake It Off — Taylor Swift"", ""Closer — The Chainsmokers, Halsey"", ""Airplanes (feat. Hayley Williams of Paramore) — B.o.B, Hayley Williams"", ""Truth Hurts — Lizzo""]",2,,,,From 'B.o.B Presents: The Adventures of Bobby Ray' (2010),"[""From album: B.o.B Presents: The Adventures of Bobby Ray"", ""Release year: 2010"", ""Spotify popularity: 78/100""]",Playlist Import,2010,,https://open.spotify.com/track/6lV2MSQmRIkycDScNtrBXO
sp_0236,Just Dance,"Lady Gaga, Colby O'Donis",🕺,"[""Roxanne - Remastered 2003 — The Police"", ""Just Dance — Lady Gaga, Colby O'Donis"", ""All About That Bass — Meghan Trainor"", ""Despacito — Luis Fonsi, Daddy Yankee""]",1,,,,From 'The Fame' (2008),"[""From album: The Fame"", ""Release year: 2008"", ""Spotify popularity: 84/100""]",Playlist Import,2008,,https://open.spotify.com/track/1dzQoRqT5ucxXVaAhTcT0J
sp_0237,Poker Face,Lady Gaga,🎵✨,"[""A Little Party Never Killed Nobody (All We Got) — Fergie, Q-Tip, GoonRock"", ""Another One Bites The Dust - Remastered 2011 — Queen"", ""With Or Without You - Remastered 2007 — U2"", ""Poker Face — Lady Gaga""]",3,,,,From 'The Fame Monster (Deluxe)' (2009),"[""From album: The Fame Monster (Deluxe)"", ""Release year: 2009""]",Playlist Import,2009,,https://open.spotify.com/track/3OT3Kg4jyVkdZm4Ncz6JgX
sp_0238,Fancy,"Iggy Azalea, Charli xcx",🎵✨,"[""Spirit in the Sky — Norman Greenbaum"", ""Bye Bye Bye — *NSYNC"", ""Fancy — Iggy Azalea, Charli xcx"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper""]",2,,,,From 'The New Classic (Deluxe Version)' (2014),"[""From album: The New Classic (Deluxe Version)"", ""Release year: 2014"", ""Spotify popularity: 69/100""]",Playlist Import,2014,,https://open.spotify.com/track/3oiMJQAWVaxSubJ7b2VUtX
sp_0239,Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini,Brian Hyland,🟡,"[""Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini — Brian Hyland"", ""Crazy Train — Ozzy Osbourne"", ""Material Girl — Madonna"", ""Hello — Lionel Richie""]",0,,,,From 'Greatest Hits' (1994),"[""From album: Greatest Hits"", ""Release year: 1994"", ""Spotify popularity: 46/100""]",Playlist Import,1994,,https://open.spotify.com/track/3Aug2RunJbjGiz2CTtWu5l
sp_0240,La Grange - 2005 Remaster,ZZ Top,🎵✨🎧,"[""Hello — Lionel Richie"", ""La Grange - 2005 Remaster — ZZ Top"", ""My Way — Frank Sinatra"", ""Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Basic Radio — Scatman John""]",1,,,,From 'Tres Hombres (Expanded 2006 Remaster)' (1973),"[""From album: Tres Hombres (Expanded 2006 Remaster)"", ""Release year: 1973"", ""Spotify popularity: 10/100""]",Playlist Import,1973,,https://open.spotify.com/track/70YvYr2hGlS01bKRIho1HM
sp_0241,Sharp Dressed Man - 2008 Remaster,ZZ Top,🎵✨,"[""Sharp Dressed Man - 2008 Remaster — ZZ Top"", ""Moondance - 2013 Remaster — Van Morrison"", ""Wrecking Ball — Miley Cyrus"", ""I Want You to Want Me — Cheap Trick""]",0,,,,From 'Eliminator' (1983),"[""From album: Eliminator"", ""Release year: 1983"", ""Spotify popularity: 8/100""]",Playlist Import,1983,,https://open.spotify.com/track/1UBQ5GK8JaQjm5VbkBZY66
sp_0242,Love Yourself,Justin Bieber,❤️,"[""Can't Hold Us (feat. Ray Dalton) — Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"", ""Love Yourself — Justin Bieber"", ""The Lion Sleeps Tonight (Wimoweh) — The Tokens"", ""Alone — Heart""]",1,,,,From 'Purpose (Deluxe)' (2015),"[""From album: Purpose (Deluxe)"", ""Release year: 2015"", ""Spotify popularity: 86/100""]",Playlist Import,2015,,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
sp_0243,Baby,"Justin Bieber, Ludacris",🎵✨,"[""Baby — Justin Bieber, Ludacris"", ""We Are Never Ever Getting Back Together — Taylor Swift"", ""Cheeseburger In Paradise — Jimmy Buffett"", ""TiK ToK — Kesha""]",0,,,,From 'My World 2.0' (2010),"[""From album: My World 2.0"", ""Release year: 2010"", ""Spotify popularity: 84/100""]",Playlist Import,2010,,https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA
sp_0244,One Way Or Another - Remastered 2001,Blondie,🎵✨🎧,"[""Renegade — Styx"", ""One Way Or Another - Remastered 2001 — Blondie"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper"", ""Another One Bites The Dust - Remastered 2011 — Queen""]",1,,,,From 'One Way Or Another' (1979),"[""From album: One Way Or Another"", ""Release year: 1979"", ""Spotify popularity: 59/100""]",Playlist Import,1979,,https://open.spotify.com/track/5Th6EdNVhxp0TPX41ZLZk6
sp_0245,What Makes You Beautiful,One Direction,🎵✨,"[""What Makes You Beautiful — One Direction"", ""Rock And Roll All Nite — KISS"", ""Cold as Ice — Foreigner"", ""My Way — Frank Sinatra""]",0,,,,From 'Up All Night' (2012),"[""From album: Up All Night"", ""Release year: 2012"", ""Spotify popularity: 5/100""]",Playlist Import,2012,,https://open.spotify.com/track/3SPDQfj2UfWq6A2NllZnzn
sp_0246,Jump,Van Halen,🎵✨🎧,"[""I Want to Know What Love Is - 1999 Remaster — Foreigner"", ""(What A) Wonderful World — Sam Cooke"", ""Jump — Van Halen"", ""The Times They Are A-Changin' — Bob Dylan""]",2,,,,From '1984' (1984),"[""From album: 1984"", ""Release year: 1984"", ""Spotify popularity: 5/100""]",Playlist Import,1984,,https://open.spotify.com/track/2PfBSkCKZDXMsJogMT0wML
sp_0247,Runnin' With The Devil,Van Halen,😈,"[""Runnin' With The Devil — Van Halen"", ""Hotline Bling — Drake"", ""(What A) Wonderful World — Sam Cooke"", ""Signed, Sealed, Delivered (I'm Yours) — Stevie Wonder""]",0,,,,From 'Van Halen (Reissue)' (1978),"[""From album: Van Halen (Reissue)"", ""Release year: 1978"", ""Spotify popularity: 1/100""]",Playlist Import,1978,,https://open.spotify.com/track/3gLlcZQMvpwgtV9THHXrGp
sp_0248,Jack & Diane,John Mellencamp,🎵✨🎧,"[""Ride Wit Me — Nelly, City Spud"", ""Jack & Diane — John Mellencamp"", ""Shout — The Isley Brothers"", ""...Baby One More Time — Britney Spears""]",1,,,,From 'American Fool' (1982),"[""From album: American Fool"", ""Release year: 1982"", ""Spotify popularity: 76/100""]",Playlist Import,1982,,https://open.spotify.com/track/43btz2xjMKpcmjkuRsvxyg
sp_0249,Hurts So Good,John Mellencamp,🎵✨,"[""The Final Countdown — Europe"", ""Hurts So Good — John Mellencamp"", ""Build Me Up Buttercup — The Foundations"", ""SICKO MODE — Travis Scott""]",1,,,,From 'American Fool' (1982),"[""From album: American Fool"", ""Release year: 1982"", ""Spotify popularity: 73/100""]",Playlist Import,1982,,https://open.spotify.com/track/67eX1ovaHyVPUinMHeUtIM
sp_0250,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,🎵✨,"[""What Makes You Beautiful — One Direction"", ""Livin' On A Prayer — Bon Jovi"", ""American Pie — Don McLean"", ""Long Cool Woman (In a Black Dress) - 1999 Remaster — The Hollies""]",3,,,,From 'Distant Light (1999 Remaster)' (1971),"[""From album: Distant Light (1999 Remaster)"", ""Release year: 1971"", ""Spotify popularity: 4/100""]",Playlist Import,1971,,https://open.spotify.com/track/5UwbnHhjnbinJH8TefuQfN
sp_0251,School's Out,Alice Cooper,🎵✨🎧,"[""School's Out — Alice Cooper"", ""Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini — Brian Hyland"", ""Hey Ya! — Outkast"", ""Jailhouse Rock — Elvis Presley""]",0,,,,From 'School's Out' (1972),"[""From album: School's Out"", ""Release year: 1972"", ""Spotify popularity: 70/100""]",Playlist Import,1972,,https://open.spotify.com/track/5Z8EDau8uNcP1E8JvmfkZe
sp_0252,Poison,Alice Cooper,🎵✨🎧,"[""Poison — Alice Cooper"", ""Californication — Red Hot Chili Peppers"", ""Sunday Bloody Sunday - Remastered 2008 — U2"", ""Hips Don't Lie (feat. Wyclef Jean) — Shakira, Wyclef Jean""]",0,,,,From 'Trash' (1989),"[""From album: Trash"", ""Release year: 1989"", ""Spotify popularity: 75/100""]",Playlist Import,1989,,https://open.spotify.com/track/5XcZRgJv3zMhTqCyESjQrF
sp_0253,No More Mr. Nice Guy - 2002 Remaster,Alice Cooper,🎵✨,"[""Signed, Sealed, Delivered (I'm Yours) — Stevie Wonder"", ""No More Mr. Nice Guy - 2002 Remaster — Alice Cooper"", ""Hotel California - 2013 Remaster — Eagles"", ""Promiscuous — Nelly Furtado, Timbaland""]",1,,,,From 'Mascara & Monsters: The Best of Alice Cooper' (2001),"[""From album: Mascara & Monsters: The Best of Alice Cooper"", ""Release year: 2001"", ""Spotify popularity: 36/100""]",Playlist Import,2001,,https://open.spotify.com/track/5LY8GsHfU7G6tmeXxStEb6
sp_0254,Californication,Red Hot Chili Peppers,🎵✨🎧,"[""Crazy Train — Ozzy Osbourne"", ""Poison — Alice Cooper"", ""Starships — Nicki Minaj"", ""Californication — Red Hot Chili Peppers""]",3,,,,From 'Californication (Deluxe Edition)' (1999),"[""From album: Californication (Deluxe Edition)"", ""Release year: 1999"", ""Spotify popularity: 86/100""]",Playlist Import,1999,,https://open.spotify.com/track/48UPSzbZjgc449aqz8bxox
sp_0255,Dani California,Red Hot Chili Peppers,🎵✨,"[""Dani California — Red Hot Chili Peppers"", ""Since U Been Gone — Kelly Clarkson"", ""Sugar, Sugar — The Archies"", ""Savage — Megan Thee Stallion""]",0,,,,From 'Stadium Arcadium' (2006),"[""From album: Stadium Arcadium"", ""Release year: 2006"", ""Spotify popularity: 81/100""]",Playlist Import,2006,,https://open.spotify.com/track/10Nmj3JCNoMeBQ87uw5j8k
sp_0256,Under the Bridge,Red Hot Chili Peppers,🎵✨🎧,"[""Under the Bridge — Red Hot Chili Peppers"", ""Light My Fire — The Doors"", ""Hello — Lionel Richie"", ""I Will Survive - Single Version — Gloria Gaynor""]",0,,,,From 'Blood Sugar Sex Magik (Deluxe Edition)' (1991),"[""From album: Blood Sugar Sex Magik (Deluxe Edition)"", ""Release year: 1991"", ""Spotify popularity: 86/100""]",Playlist Import,1991,,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
sp_0257,Barracuda,Heart,🎵✨🎧,"[""Yeah! — USHER, Lil Jon, Ludacris"", ""Fly Like An Eagle — Steve Miller Band"", ""Barracuda — Heart"", ""Rockin' Robin — Bobby Day""]",2,,,,From 'Little Queen' (1977),"[""From album: Little Queen"", ""Release year: 1977"", ""Spotify popularity: 75/100""]",Playlist Import,1977,,https://open.spotify.com/track/4KfSdst7rW39C0sfhArdrz
sp_0258,Alone,Heart,🎵✨,"[""Titanium (feat. Sia) — David Guetta, Sia"", ""Alone — Heart"", ""I'm Yours — Jason Mraz"", ""Wake Me Up Before You Go-Go — Wham!""]",1,,,,From 'Bad Animals' (1987),"[""From album: Bad Animals"", ""Release year: 1987"", ""Spotify popularity: 77/100""]",Playlist Import,1987,,https://open.spotify.com/track/54b8qPFqYqIndfdxiLApea
sp_0259,Tom Sawyer,Rush,🎵✨,"[""Escape (The Pina Colada Song) — Rupert Holmes"", ""Tom Sawyer — Rush"", ""Don't Start Now — Dua Lipa"", ""Teenage Dream — Katy Perry""]",1,,,,From 'Moving Pictures (2011 Remaster)' (1981),"[""From album: Moving Pictures (2011 Remaster)"", ""Release year: 1981"", ""Spotify popularity: 71/100""]",Playlist Import,1981,,https://open.spotify.com/track/3QZ7uX97s82HFYSmQUAN1D
sp_0260,American Idiot,Green Day,🎵✨,"[""Bridge Over Troubled Water — Simon & Garfunkel"", ""Joy To The World — Three Dog Night"", ""American Idiot — Green Day"", ""Rolling in the Deep — Adele""]",2,,,,From 'American Idiot' (2004),"[""From album: American Idiot"", ""Release year: 2004"", ""Spotify popularity: 83/100""]",Playlist Import,2004,,https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj
sp_0261,Wake Me up When September Ends,Green Day,🎵✨,"[""Fuck Tha Police — N.W.A."", ""Itsy Bitsy Teenie Weenie Yellow Polka-Dot Bikini — Brian Hyland"", ""Wake Me up When September Ends — Green Day"", ""Dangerous Woman — Ariana Grande""]",2,,,,From 'American Idiot' (2004),"[""From album: American Idiot"", ""Release year: 2004"", ""Spotify popularity: 81/100""]",Playlist Import,2004,,https://open.spotify.com/track/3ZffCQKLFLUvYM59XKLbVm
sp_0262,Holiday / Boulevard of Broken Dreams,Green Day,🎵✨,"[""Old Town Road (feat. Billy Ray Cyrus) - Remix — Lil Nas X, Billy Ray Cyrus"", ""Holiday / Boulevard of Broken Dreams — Green Day"", ""Macarena - Bayside Boys Remix — Los Del Rio"", ""Shout — The Isley Brothers""]",1,,,,From 'American Idiot' (2004),"[""From album: American Idiot"", ""Release year: 2004"", ""Spotify popularity: 73/100""]",Playlist Import,2004,,https://open.spotify.com/track/0MsrWnxQZxPAcov7c74sSo
sp_0263,I Want You to Want Me,Cheap Trick,🎵✨,"[""Low Rider — War"", ""Dream On — Aerosmith"", ""bad guy — Billie Eilish"", ""I Want You to Want Me — Cheap Trick""]",3,,,,From 'In Color' (1977),"[""From album: In Color"", ""Release year: 1977"", ""Spotify popularity: 68/100""]",Playlist Import,1977,,https://open.spotify.com/track/1JkZg3eMQTmTn93E8Yd3UL
sp_0264,Straight Outta Compton,N.W.A.,🎵✨🎧,"[""Straight Outta Compton — N.W.A."", ""Just Give Me a Reason (feat. Nate Ruess) — P!nk, Nate Ruess"", ""It Wasn't Me — Shaggy, Rik Rok"", ""Black or White - Single Version — Michael Jackson""]",0,,,,From 'Straight Outta Compton' (1988),"[""From album: Straight Outta Compton"", ""Release year: 1988"", ""Spotify popularity: 71/100""]",Playlist Import,1988,,https://open.spotify.com/track/6KIKRz9eSTXdNsGUnomdtW
sp_0265,Fuck Tha Police,N.W.A.,🎵✨🎧,"[""Jump — Van Halen"", ""Fuck Tha Police — N.W.A."", ""Wanted Dead Or Alive — Bon Jovi"", ""Oops!...I Did It Again — Britney Spears""]",1,,,,From 'Straight Outta Compton' (1988),"[""From album: Straight Outta Compton"", ""Release year: 1988"", ""Spotify popularity: 70/100""]",Playlist Import,1988,,https://open.spotify.com/track/5n8Aro6j1bEGIy7Tpo7FV7
sp_0266,The Joker,Steve Miller Band,🎵✨,"[""Bye Bye Bye — *NSYNC"", ""Let's Groove — Earth, Wind & Fire"", ""Beat It — Michael Jackson"", ""The Joker — Steve Miller Band""]",3,,,,From 'The Joker' (1973),"[""From album: The Joker"", ""Release year: 1973"", ""Spotify popularity: 78/100""]",Playlist Import,1973,,https://open.spotify.com/track/1bp2IO61zbQrbWNmKKxg3f
sp_0267,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,🎵✨,"[""Jump — Van Halen"", ""Signed, Sealed, Delivered (I'm Yours) — Stevie Wonder"", ""Can't Hold Us (feat. Ray Dalton) — Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"", ""Go Your Own Way - 2004 Remaster — Fleetwood Mac""]",1,,,,"From 'Signed, Sealed And Delivered' (1970)","[""From album: Signed, Sealed And Delivered"", ""Release year: 1970""]",Playlist Import,1970,,https://open.spotify.com/track/4CB13d6Igb94cWMOQWY3JF
sp_0268,Twist And Shout - Remastered 2009,The Beatles,🎵✨🎧,"[""Surfin' U.S.A. - Remastered 2001 — The Beach Boys"", ""I'll Make Love To You — Boyz II Men"", ""Twist And Shout - Remastered 2009 — The Beatles"", ""Every Breath You Take — The Police""]",2,,,,From 'Please Please Me (Remastered)' (1963),"[""From album: Please Please Me (Remastered)"", ""Release year: 1963"", ""Spotify popularity: 76/100""]",Playlist Import,1963,,https://open.spotify.com/track/5ZBeML7Lf3FMEVviTyvi8l
sp_0269,Stand by Me,Otis Redding,🎵✨,"[""867-5309 / Jenny (Rerecorded) — Tommy Tutone"", ""Stand by Me — Otis Redding"", ""Macarena - Bayside Boys Remix — Los Del Rio"", ""Mamma Mia — ABBA""]",1,,,,From 'Pain in My Heart' (1964),"[""From album: Pain in My Heart"", ""Release year: 1964"", ""Spotify popularity: 66/100""]",Playlist Import,1964,,https://open.spotify.com/track/1aj4GXfmEYXfdVZohCpNKu
sp_0270,Titanium (feat. Sia),"David Guetta, Sia",🎵✨,"[""Beat It — Michael Jackson"", ""Karma Chameleon — Culture Club"", ""Baby Shark — Pinkfong"", ""Titanium (feat. Sia) — David Guetta, Sia""]",3,,,,From 'Nothing but the Beat' (2011),"[""From album: Nothing but the Beat"", ""Release year: 2011"", ""Spotify popularity: 58/100""]",Playlist Import,2011,,https://open.spotify.com/track/77TT8Xvx637TpzV8kKGkUw
sp_0271,Ice Ice Baby,Vanilla Ice,🎵✨🎧,"[""Adore You — Harry Styles"", ""Ice Ice Baby — Vanilla Ice"", ""Like a Virgin — Madonna"", ""Dance Monkey — Tones And I""]",1,,,,From 'Vanilla Ice Is Back! - Hip Hop Classics' (2008),"[""From album: Vanilla Ice Is Back! - Hip Hop Classics"", ""Release year: 2008"", ""Spotify popularity: 72/100""]",Playlist Import,2008,,https://open.spotify.com/track/3XVozq1aeqsJwpXrEZrDJ9
sp_0272,For What It's Worth,Buffalo Springfield,🎵✨,"[""Titanium (feat. Sia) — David Guetta, Sia"", ""Karma Chameleon — Culture Club"", ""For What It's Worth — Buffalo Springfield"", ""Can't Get Enough Of Your Love, Babe — Barry White""]",2,,,,From 'Buffalo Springfield' (1966),"[""From album: Buffalo Springfield"", ""Release year: 1966"", ""Spotify popularity: 81/100""]",Playlist Import,1966,,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA
sp_0273,Hello,Lionel Richie,🎵✨,"[""Thrift Shop (feat. Wanz) — Macklemore & Ryan Lewis, Wanz"", ""Hello — Lionel Richie"", ""Like a Prayer — Madonna"", ""Call Me Maybe — Carly Rae Jepsen""]",1,,,,From 'Can't Slow Down' (1983),"[""From album: Can't Slow Down"", ""Release year: 1983"", ""Spotify popularity: 59/100""]",Playlist Import,1983,,https://open.spotify.com/track/0mHyWYXmmCB9iQyK18m3FQ
sp_0274,All Night Long (All Night) - Single Version,Lionel Richie,🌙,"[""Like a Virgin — Madonna"", ""Toxic — Britney Spears"", ""Come Sail Away — Styx"", ""All Night Long (All Night) - Single Version — Lionel Richie""]",3,,,,From 'The Definitive Collection' (2003),"[""From album: The Definitive Collection"", ""Release year: 2003"", ""Spotify popularity: 64/100""]",Playlist Import,2003,,https://open.spotify.com/track/2Wb9ejnmy27DUTUe9YF5Ew
sp_0275,We Didn't Start the Fire,Billy Joel,🔥,"[""I Want You to Want Me — Cheap Trick"", ""Twist And Shout - Remastered 2009 — The Beatles"", ""Build Me Up Buttercup — The Foundations"", ""We Didn't Start the Fire — Billy Joel""]",3,,,,From 'Storm Front' (1989),"[""From album: Storm Front"", ""Release year: 1989"", ""Spotify popularity: 79/100""]",Playlist Import,1989,,https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI
sp_0276,Greased Lightnin' - From “Grease” Soundtrack,"John Travolta, Jeff Conaway",🎵✨🎧,"[""Waterfalls — TLC"", ""Redbone — Childish Gambino"", ""Greased Lightnin' - From “Grease” Soundtrack — John Travolta, Jeff Conaway"", ""Jolene — Dolly Parton""]",2,,,,From 'Grease (Deluxe Edition)' (2003),"[""From album: Grease (Deluxe Edition)"", ""Release year: 2003""]",Playlist Import,2003,,https://open.spotify.com/track/09a1y2b11vF75PEX6nEdwz
sp_0277,Shout,The Isley Brothers,🎵✨🎧,"[""Drop It Like It's Hot — Snoop Dogg, Pharrell Williams"", ""Rock & Roll Band — Boston"", ""Moves Like Jagger - Studio Recording From \""The Voice\"" Performance — Maroon 5, Christina Aguilera"", ""Shout — The Isley Brothers""]",3,,,,From 'Pure... '50s' (2012),"[""From album: Pure... '50s"", ""Release year: 2012"", ""Spotify popularity: 52/100""]",Playlist Import,2012,,https://open.spotify.com/track/4J7VWj4ibCSw3tCiRKpypm
sp_0278,Yeah!,"USHER, Lil Jon, Ludacris",🎵✨,"[""Oops!...I Did It Again — Britney Spears"", ""Dangerous Woman — Ariana Grande"", ""Yeah! — USHER, Lil Jon, Ludacris"", ""Girls Just Want to Have Fun — Cyndi Lauper""]",2,,,,From 'Yeah!' (2004),"[""From album: Yeah!"", ""Release year: 2004"", ""Spotify popularity: 2/100""]",Playlist Import,2004,,https://open.spotify.com/track/2PkeVPcL32LA96cK5ySC3c
sp_0279,Tiny Dancer,Elton John,🎵✨🎧,"[""U Can't Touch This — MC Hammer"", ""Before He Cheats — Carrie Underwood"", ""Tiny Dancer — Elton John"", ""Fergalicious — Fergie, will.i.am""]",2,,,,From 'Madman Across The Water' (1971),"[""From album: Madman Across The Water"", ""Release year: 1971"", ""Spotify popularity: 79/100""]",Playlist Import,1971,,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
sp_0280,Brick House,Commodores,🎵✨,"[""Brick House — Commodores"", ""Can't Hold Us (feat. Ray Dalton) — Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"", ""Love The Way You Lie — Eminem, Rihanna"", ""867-5309 / Jenny (Rerecorded) — Tommy Tutone""]",0,,,,From 'Commodores' (1977),"[""From album: Commodores"", ""Release year: 1977"", ""Spotify popularity: 68/100""]",Playlist Import,1977,,https://open.spotify.com/track/5VJjhHyG8NZ5xdgG6uTb3P
sp_0281,Y.M.C.A. - Single Version,Village People,🎵✨🎧,"[""Stronger — Kanye West"", ""Y.M.C.A. - Single Version — Village People"", ""I Want To Hold Your Hand - Remastered 2015 — The Beatles"", ""Rehab — Amy Winehouse""]",1,,,,From 'The Casablanca Records Story' (1994),"[""From album: The Casablanca Records Story"", ""Release year: 1994""]",Playlist Import,1994,,https://open.spotify.com/track/1itIRmnzXMhqzDeQofMoxT
sp_0282,Come As You Are,Nirvana,🎵✨🎧,"[""Come As You Are — Nirvana"", ""Viva La Vida — Coldplay"", ""Fame - 2007 Remaster — David Bowie"", ""One Way Or Another - Remastered 2001 — Blondie""]",0,,,,From 'Nevermind (Remastered)' (1991),"[""From album: Nevermind (Remastered)"", ""Release year: 1991"", ""Spotify popularity: 80/100""]",Playlist Import,1991,,https://open.spotify.com/track/4P5KoWXOxwuobLmHXLMobV
sp_0283,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",🎵✨,"[""Gucci Gang — Lil Pump"", ""Blank Space — Taylor Swift"", ""Renegade — Styx"", ""Ain't No Mountain High Enough — Marvin Gaye, Tammi Terrell""]",3,,,,From 'United' (1967),"[""From album: United"", ""Release year: 1967"", ""Spotify popularity: 1/100""]",Playlist Import,1967,,https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR
sp_0284,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,🎵✨,"[""Wannabe — Spice Girls"", ""House of the Rising Sun — The Animals"", ""I Don't Want to Miss a Thing - From the Touchstone film, \""Armageddon\"" — Aerosmith"", ""Sharp Dressed Man - 2008 Remaster — ZZ Top""]",2,,,,From 'I Don't Want To Miss A Thing' (1998),"[""From album: I Don't Want To Miss A Thing"", ""Release year: 1998"", ""Spotify popularity: 3/100""]",Playlist Import,1998,,https://open.spotify.com/track/0c1gHntWjKD7QShC8s99sq
sp_0285,867-5309 / Jenny (Rerecorded),Tommy Tutone,🎵✨,"[""Want to Want Me — Jason Derulo"", ""867-5309 / Jenny (Rerecorded) — Tommy Tutone"", ""Closer — The Chainsmokers, Halsey"", ""My Humps — Black Eyed Peas""]",1,,,,From '867-5309 / Jenny (Rerecorded)' (2008),"[""From album: 867-5309 / Jenny (Rerecorded)"", ""Release year: 2008"", ""Spotify popularity: 41/100""]",Playlist Import,2008,,https://open.spotify.com/track/00MI0oGDVJYM1qWbyUOIhH
